time/fs 	 energy/h 	 kin energy/h 	 thermostat/h 	 SumE/h 	 T/K 
3.89000000e+02	-1.06787826e+03	5.38456919e-02	-9.65685492e-03	-1067.88791685492	283.38541158797636
3.89500000e+02	-1.06787731e+03	5.96608159e-02	-1.64293636e-02	-1067.8937393636002	313.98992701022354
3.90000000e+02	-1.06787600e+03	6.20699152e-02	-2.01349226e-02	-1067.8961349226	326.66881686374603
3.90500000e+02	-1.06787439e+03	6.09961955e-02	-2.06619973e-02	-1067.8950519973	321.0179191154228
3.91000000e+02	-1.06787274e+03	5.75186182e-02	-1.88121605e-02	-1067.8915521605	302.71571814603556
3.91500000e+02	-1.06787149e+03	5.32579053e-02	-1.57765718e-02	-1067.8872665718	280.291939451408
3.92000000e+02	-1.06787105e+03	4.95953682e-02	-1.25423156e-02	-1067.8835923156	261.01631039147696
3.92500000e+02	-1.06787161e+03	4.73202950e-02	-9.72670556e-03	-1067.88133670556	249.0427887888179
3.93000000e+02	-1.06787306e+03	4.80277588e-02	-8.99196685e-03	-1067.88205196685	252.76611210535964
3.93500000e+02	-1.06787510e+03	5.32136830e-02	-1.21683388e-02	-1067.8872683388	280.0592011534186
3.94000000e+02	-1.06787728e+03	6.15910185e-02	-1.83862679e-02	-1067.8956662679	324.14842324173327
3.94500000e+02	-1.06787909e+03	6.82990620e-02	-2.32955736e-02	-1067.9023855736	359.45229995164607
3.95000000e+02	-1.06788018e+03	6.80357725e-02	-2.19370520e-02	-1067.9021170520002	358.06662914509644
3.95500000e+02	-1.06788065e+03	5.93064411e-02	-1.27243900e-02	-1067.89337439	312.1248818225619
3.96000000e+02	-1.06788094e+03	5.02658539e-02	-3.38688205e-03	-1067.8843268820501	264.54502103394066
3.96500000e+02	-1.06788145e+03	4.80079676e-02	-6.12161613e-04	-1067.882062161613	252.6619526608448
3.97000000e+02	-1.06788232e+03	5.01410849e-02	-1.88428148e-03	-1067.88420428148	263.88837213277907
3.97500000e+02	-1.06788343e+03	5.44773283e-02	-5.11673435e-03	-1067.88854673435	286.7096615859219
3.98000000e+02	-1.06788453e+03	5.90468897e-02	-8.60644336e-03	-1067.89313644336	310.75888432634935
3.98500000e+02	-1.06788526e+03	6.16745255e-02	-1.05143701e-02	-1067.8957743701	324.5879136583375
3.99000000e+02	-1.06788538e+03	6.10310629e-02	-9.76166381e-03	-1067.89514166381	321.20142335041993
3.99500000e+02	-1.06788481e+03	5.70838968e-02	-6.38193553e-03	-1067.89119193553	300.4278154649095
4.00000000e+02	-1.06788369e+03	5.05356147e-02	-9.38600625e-04	-1067.8846286006249	265.9647497557904
4.00500000e+02	-1.06788236e+03	4.39709750e-02	4.30817172e-03	-1067.8780518282801	231.41559535424267
4.01000000e+02	-1.06788114e+03	4.08851989e-02	6.18809752e-03	-1067.87495190248	215.17541161232216
4.01500000e+02	-1.06788023e+03	4.45527245e-02	1.60925516e-03	-1067.87862074484	234.47729473410706
4.02000000e+02	-1.06787962e+03	5.56011803e-02	-1.00388871e-02	-1067.8896588871	292.6244014721776
4.02500000e+02	-1.06787922e+03	6.18310531e-02	-1.66541253e-02	-1067.8958741253	325.41170543787786
4.03000000e+02	-1.06787895e+03	6.28432772e-02	-1.79447904e-02	-1067.8968947904	330.7389569426128
4.03500000e+02	-1.06787870e+03	6.05189165e-02	-1.58784580e-02	-1067.894578458	318.5060393143704
4.04000000e+02	-1.06787840e+03	5.61130845e-02	-1.17829163e-02	-1067.8901829163	295.31851082971036
4.04500000e+02	-1.06787803e+03	5.15137126e-02	-7.55886644e-03	-1067.88558886644	271.1123978996679
4.05000000e+02	-1.06787764e+03	4.84286731e-02	-4.86444416e-03	-1067.8825044441598	254.8760908224686
4.05500000e+02	-1.06787730e+03	4.82086903e-02	-4.96900312e-03	-1067.8822690031202	253.71833958702993
4.06000000e+02	-1.06787705e+03	5.46985481e-02	-1.17067717e-02	-1067.8887567717	287.8739230497886
4.06500000e+02	-1.06787678e+03	6.65821970e-02	-2.38609785e-02	-1067.9006409785	350.41658181899464
4.07000000e+02	-1.06787631e+03	7.10843322e-02	-2.88178635e-02	-1067.9051278635002	374.1109460597988
4.07500000e+02	-1.06787568e+03	6.65888455e-02	-2.49503057e-02	-1067.9006303057001	350.4515723232014
4.08000000e+02	-1.06787512e+03	5.77779975e-02	-1.66926521e-02	-1067.8918126520998	304.0808098942187
4.08500000e+02	-1.06787490e+03	5.16240201e-02	-1.07563774e-02	-1067.8856563774	271.69293712547625
4.09000000e+02	-1.06787515e+03	5.00485112e-02	-8.92770962e-03	-1067.88407770962	263.40116442588504
4.09500000e+02	-1.06787588e+03	5.19100271e-02	-1.00699761e-02	-1067.8859499761002	273.19816825079204
4.10000000e+02	-1.06787695e+03	5.57213905e-02	-1.28200729e-02	-1067.8897700729	293.2570577869547
4.10500000e+02	-1.06787812e+03	5.91538679e-02	-1.51016036e-02	-1067.8932216036	311.32190172232305
4.11000000e+02	-1.06787910e+03	6.04424729e-02	-1.54224903e-02	-1067.8945224903	318.1037229862694
4.11500000e+02	-1.06787969e+03	5.97276916e-02	-1.41248295e-02	-1067.8938148295	314.3418882739943
4.12000000e+02	-1.06787985e+03	5.78164738e-02	-1.20449836e-02	-1067.8918949836	304.28330747066605
4.12500000e+02	-1.06787973e+03	5.56590921e-02	-9.99489069e-03	-1067.88972489069	292.9291864735345
4.13000000e+02	-1.06787958e+03	5.41393283e-02	-8.61501528e-03	-1067.88819501528	284.9307956128627
4.13500000e+02	-1.06787963e+03	5.38804952e-02	-8.29449279e-03	-1067.8879244927898	283.5685784699887
4.14000000e+02	-1.06788001e+03	5.56403233e-02	-9.67367570e-03	-1067.8896836757	292.8304078354423
4.14500000e+02	-1.06788061e+03	6.14037546e-02	-1.48590731e-02	-1067.8954690731	323.1628688639453
4.15000000e+02	-1.06788108e+03	6.93208163e-02	-2.23260316e-02	-1067.9034060316	364.82970810873735
4.15500000e+02	-1.06788094e+03	7.13120288e-02	-2.44694198e-02	-1067.9054094198	375.3092943850096
4.16000000e+02	-1.06787999e+03	6.33543925e-02	-1.74561588e-02	-1067.8974461588	333.428914384861
4.16500000e+02	-1.06787857e+03	5.19176628e-02	-7.42476617e-03	-1067.8859947661701	273.23835430674023
4.17000000e+02	-1.06787713e+03	4.64001135e-02	-3.32762816e-03	-1067.88045762816	244.19994985571577
4.17500000e+02	-1.06787593e+03	4.61786611e-02	-4.30395622e-03	-1067.8802339562199	243.0344642373362
4.18000000e+02	-1.06787505e+03	4.94120866e-02	-8.40689158e-03	-1067.8834568915802	260.05171452837686
4.18500000e+02	-1.06787451e+03	5.38058442e-02	-1.33426675e-02	-1067.8878526675	283.1756964470454
4.19000000e+02	-1.06787423e+03	5.65181011e-02	-1.63295281e-02	-1067.8905595280999	297.4500796115569
4.19500000e+02	-1.06787413e+03	5.75229729e-02	-1.74476663e-02	-1067.8915776663	302.7386365710441
4.20000000e+02	-1.06787411e+03	5.77982759e-02	-1.77478325e-02	-1067.8918578325	304.18753343193487
4.20500000e+02	-1.06787410e+03	5.74896270e-02	-1.74433741e-02	-1067.8915433741	302.5631398643842
4.21000000e+02	-1.06787407e+03	5.66155054e-02	-1.66003761e-02	-1067.8906703761002	297.9627103656978
4.21500000e+02	-1.06787401e+03	5.53250267e-02	-1.53744894e-02	-1067.8893844894	291.17102797401856
4.22000000e+02	-1.06787393e+03	5.39102425e-02	-1.40405131e-02	-1067.8879705131	283.7251360432443
4.22500000e+02	-1.06787386e+03	5.29823633e-02	-1.31776613e-02	-1067.8870376613	278.84178475333505
4.23000000e+02	-1.06787384e+03	5.35827489e-02	-1.37968421e-02	-1067.8876368421	282.00156438219506
4.23500000e+02	-1.06787387e+03	5.65149095e-02	-1.66985781e-02	-1067.8905685780999	297.43328248540416
4.24000000e+02	-1.06787391e+03	6.12243751e-02	-2.13648564e-02	-1067.8952748564	322.21880942958325
4.24500000e+02	-1.06787390e+03	6.52204498e-02	-2.53697160e-02	-1067.899269716	343.24981922139534
4.25000000e+02	-1.06787380e+03	6.52930809e-02	-2.55340998e-02	-1067.8993340998002	343.6320706781286
4.25500000e+02	-1.06787370e+03	5.94064538e-02	-1.97414097e-02	-1067.8934414097	312.6512403696145
4.26000000e+02	-1.06787382e+03	5.07189687e-02	-1.09356634e-02	-1067.8847556634	266.9297266540871
4.26500000e+02	-1.06787435e+03	4.63071044e-02	-5.99149450e-03	-1067.8803414945	243.71045067472505
4.27000000e+02	-1.06787539e+03	4.72101582e-02	-5.86385819e-03	-1067.88125385819	248.4631479429551
4.27500000e+02	-1.06787686e+03	5.26093236e-02	-9.78637127e-03	-1067.88664637127	276.87850774466585
4.28000000e+02	-1.06787857e+03	6.13997145e-02	-1.68947847e-02	-1067.8954647847002	323.1416061526501
4.28500000e+02	-1.06788021e+03	6.92302692e-02	-2.30942858e-02	-1067.9033042858	364.3531662295978
4.29000000e+02	-1.06788147e+03	6.99578022e-02	-2.25553631e-02	-1067.9040253631001	368.1821120816026
4.29500000e+02	-1.06788233e+03	6.14636931e-02	-1.31891766e-02	-1067.8955191766	323.47832021934823
4.30000000e+02	-1.06788306e+03	5.22864855e-02	-3.28082984e-03	-1067.8863408298398	275.17943759408286
4.30500000e+02	-1.06788399e+03	4.97817319e-02	1.57668644e-04	-1067.883832331356	261.9971270913095
4.31000000e+02	-1.06788530e+03	5.15073708e-02	-2.58570697e-04	-1067.885558570697	271.0790215321296
4.31500000e+02	-1.06788701e+03	5.55655830e-02	-2.61939192e-03	-1067.88962939192	292.43705583400373
4.32000000e+02	-1.06788898e+03	6.02642116e-02	-5.36205468e-03	-1067.89434205468	317.1655485457863
4.32500000e+02	-1.06789096e+03	6.33379598e-02	-6.46821174e-03	-1067.89742821174	333.34243044735956
4.33000000e+02	-1.06789267e+03	6.19707584e-02	-3.40488127e-03	-1067.89607488127	326.14696284742223
4.33500000e+02	-1.06789392e+03	5.26081493e-02	7.21682086e-03	-1067.8867031791399	276.8723275011387
4.34000000e+02	-1.06789482e+03	4.43236551e-02	1.63829531e-02	-1067.8784370469	233.2717214763287
4.34500000e+02	-1.06789561e+03	4.38867093e-02	1.76150103e-02	-1067.8779949897	230.9721119624497
4.35000000e+02	-1.06789642e+03	4.80622693e-02	1.42451866e-02	-1067.8821748134	252.94773800525095
4.35500000e+02	-1.06789721e+03	5.48736371e-02	8.22636533e-03	-1067.88898363467	288.7954019384186
4.36000000e+02	-1.06789787e+03	6.12505799e-02	2.51351664e-03	-1067.89535648336	322.3567231190827
4.36500000e+02	-1.06789827e+03	6.44934222e-02	-3.26783333e-04	-1067.898596783333	339.42353324768277
4.37000000e+02	-1.06789834e+03	6.31443515e-02	1.09374051e-03	-1067.89724625949	332.3234860184489
4.37500000e+02	-1.06789814e+03	5.77095002e-02	6.32641513e-03	-1067.89181358487	303.72031428411094
4.38000000e+02	-1.06789781e+03	5.14259380e-02	1.22767700e-02	-1067.88553323	270.65044745813276
4.38500000e+02	-1.06789747e+03	4.76245152e-02	1.57398958e-02	-1067.8817301042002	250.64387447549612
4.39000000e+02	-1.06789716e+03	4.75218093e-02	1.55326703e-02	-1067.8816273297	250.10334184016355
4.39500000e+02	-1.06789681e+03	5.30236055e-02	9.67180071e-03	-1067.88713819929	279.0588390321342
4.40000000e+02	-1.06789618e+03	6.57159507e-02	-3.65405439e-03	-1067.8998340543899	345.8575993711888
4.40500000e+02	-1.06789499e+03	7.05951745e-02	-9.70696878e-03	-1067.90469696878	371.5365496456276
4.41000000e+02	-1.06789327e+03	6.60303835e-02	-6.84578521e-03	-1067.9001157852101	347.51243312483876
4.41500000e+02	-1.06789139e+03	5.89085842e-02	-1.58510073e-03	-1067.89297510073	310.0309939481336
4.42000000e+02	-1.06788975e+03	5.28729547e-02	2.82900282e-03	-1067.8869209971801	278.26597636368996
4.42500000e+02	-1.06788866e+03	4.97196401e-02	4.90145334e-03	-1067.8837585466601	261.67034309655804
4.43000000e+02	-1.06788827e+03	5.02491937e-02	3.97495320e-03	-1067.8842950468	264.4573397828035
4.43500000e+02	-1.06788853e+03	5.50243842e-02	-5.43685755e-04	-1067.889073685755	289.58877142577757
4.44000000e+02	-1.06788924e+03	6.28628335e-02	-7.69088106e-03	-1067.89693088106	330.84188012790554
4.44500000e+02	-1.06788999e+03	6.85883090e-02	-1.26913237e-02	-1067.9026813236999	360.97458292830123
4.45000000e+02	-1.06789035e+03	6.72537218e-02	-1.09990554e-02	-1067.9013490553998	353.9507611585962
4.45500000e+02	-1.06789022e+03	5.48641877e-02	1.30064743e-03	-1067.88891935257	288.7456705297623
4.46000000e+02	-1.06788996e+03	4.31596878e-02	1.27225361e-02	-1067.8772374639	227.14585809253134
4.46500000e+02	-1.06788988e+03	4.25213288e-02	1.32792387e-02	-1067.8766007612999	223.78622760822347
4.47000000e+02	-1.06789010e+03	4.67828508e-02	9.22777493e-03	-1067.88087222507	246.2142645290605
4.47500000e+02	-1.06789051e+03	5.37783095e-02	2.64441254e-03	-1067.88786558746	283.0307836041212
4.48000000e+02	-1.06789093e+03	5.97890603e-02	-2.94884172e-03	-1067.89387884172	314.6648666534052
4.48500000e+02	-1.06789115e+03	6.24450903e-02	-5.39377641e-03	-1067.89654377641	328.643332305548
4.49000000e+02	-1.06789105e+03	6.14980210e-02	-4.54448161e-03	-1067.89559448161	323.6589851105807
4.49500000e+02	-1.06789067e+03	5.77784538e-02	-1.19463103e-03	-1067.89186463103	304.0832113632823
4.50000000e+02	-1.06789016e+03	5.27367851e-02	3.33994675e-03	-1067.88682005325	277.5493270500655
4.50500000e+02	-1.06788967e+03	4.70191849e-02	8.56387482e-03	-1067.88110612518	247.45807130055033
4.51000000e+02	-1.06788934e+03	4.04163383e-02	1.48354919e-02	-1067.8745045081	212.70783715241654
4.51500000e+02	-1.06788929e+03	3.66660126e-02	1.85379060e-02	-1067.8707520940002	192.97018397011124
4.52000000e+02	-1.06788954e+03	3.94078409e-02	1.60342945e-02	-1067.8735057054998	207.40019896076382
4.52500000e+02	-1.06788997e+03	4.97501802e-02	6.11920786e-03	-1067.88385079214	261.8310731104747
4.53000000e+02	-1.06789029e+03	5.80863578e-02	-1.89489729e-03	-1067.89218489729	305.7036845839001
4.53500000e+02	-1.06789022e+03	6.18568404e-02	-5.73877594e-03	-1067.89595877594	325.54742185949635
4.54000000e+02	-1.06788970e+03	6.20153503e-02	-6.40726912e-03	-1067.89610726912	326.3816463195644
4.54500000e+02	-1.06788887e+03	5.89444216e-02	-4.14755535e-03	-1067.89301755535	310.21960321269836
4.55000000e+02	-1.06788802e+03	5.39212708e-02	2.83802735e-05	-1067.8879916197266	283.78317707167827
4.55500000e+02	-1.06788739e+03	4.89113551e-02	4.41611862e-03	-1067.8829738813802	257.41640616450445
4.56000000e+02	-1.06788714e+03	4.58299024e-02	7.24586940e-03	-1067.8798941306	241.19897611828787
4.56500000e+02	-1.06788725e+03	4.65871758e-02	6.58323880e-03	-1067.8806667612	245.18444322942042
4.57000000e+02	-1.06788750e+03	5.42050131e-02	-7.99380652e-04	-1067.8882993806521	285.27648926868284
4.57500000e+02	-1.06788744e+03	6.44439271e-02	-1.11104651e-02	-1067.8985504651	339.16304464051376
4.58000000e+02	-1.06788659e+03	6.80049069e-02	-1.55266038e-02	-1067.9021166038	357.9041860516703
4.58500000e+02	-1.06788481e+03	6.39641748e-02	-1.32397067e-02	-1067.8980497067	336.63814806664726
4.59000000e+02	-1.06788253e+03	5.57547254e-02	-7.29402702e-03	-1067.88982402702	293.4324966015267
4.59500000e+02	-1.06788031e+03	4.86689101e-02	-2.40289072e-03	-1067.88271289072	256.1404382330301
4.60000000e+02	-1.06787860e+03	4.57598278e-02	-1.18266604e-03	-1067.87978266604	240.83017930906976
4.60500000e+02	-1.06787761e+03	4.85563842e-02	-4.96726816e-03	-1067.88257726816	255.5482237519714
4.61000000e+02	-1.06787729e+03	6.05605479e-02	-1.72979638e-02	-1067.8945879638	318.7251419204971
4.61500000e+02	-1.06787732e+03	6.96996294e-02	-2.64143562e-02	-1067.9037343562	366.8233700428766
4.62000000e+02	-1.06787730e+03	6.83221351e-02	-2.50812598e-02	-1067.9023812598	359.5737317637259
4.62500000e+02	-1.06787699e+03	6.21135023e-02	-1.91859701e-02	-1067.8961759700999	326.89821215680615
4.63000000e+02	-1.06787642e+03	5.55320864e-02	-1.31868612e-02	-1067.8896068612	292.2607660057399
4.63500000e+02	-1.06787567e+03	5.12637908e-02	-9.66148335e-03	-1067.88533148335	269.7970801897694
4.64000000e+02	-1.06787488e+03	4.98825165e-02	-9.06041028e-03	-1067.88394041028	262.52754808405615
4.64500000e+02	-1.06787416e+03	5.16418232e-02	-1.15359122e-02	-1067.8856959122002	271.78663336454423
4.65000000e+02	-1.06787355e+03	5.75635014e-02	-1.80549621e-02	-1067.8916049621	302.9519347059232
4.65500000e+02	-1.06787301e+03	6.86751690e-02	-2.96945426e-02	-1067.9027045426	361.4317199058749
4.66000000e+02	-1.06787240e+03	7.63661133e-02	-3.79873615e-02	-1067.9103873615	401.908522024109
4.66500000e+02	-1.06787171e+03	7.16851665e-02	-3.39968391e-02	-1067.9057068390998	377.2730871595526
4.67000000e+02	-1.06787118e+03	6.01362249e-02	-2.29733836e-02	-1067.8941533836	316.4919651563362
4.67500000e+02	-1.06787108e+03	5.36403464e-02	-1.65770893e-02	-1067.8876570892999	282.30469524871364
4.68000000e+02	-1.06787145e+03	5.23188045e-02	-1.48985097e-02	-1067.8863485097002	275.3495298111932
4.68500000e+02	-1.06787213e+03	5.35532762e-02	-1.54731784e-02	-1067.8876031784	281.84645200596964
4.69000000e+02	-1.06787285e+03	5.61715323e-02	-1.73848028e-02	-1067.8902348028	295.62611675462216
4.69500000e+02	-1.06787337e+03	5.91668236e-02	-1.98605269e-02	-1067.8932305269	311.39008649713713
4.70000000e+02	-1.06787358e+03	6.15542286e-02	-2.20287588e-02	-1067.8956087587999	323.95480104864964
4.70500000e+02	-1.06787355e+03	6.24446184e-02	-2.29340619e-02	-1067.8964840619	328.64084873497785
4.71000000e+02	-1.06787349e+03	5.98402436e-02	-2.03656085e-02	-1067.8938556085	314.9342401171889
4.71500000e+02	-1.06787372e+03	5.40869816e-02	-1.43733238e-02	-1067.8880933238001	284.6552992713481
4.72000000e+02	-1.06787451e+03	4.95520674e-02	-9.04919372e-03	-1067.8835591937202	260.7884218715768
4.72500000e+02	-1.06787597e+03	4.86031964e-02	-6.65286135e-03	-1067.88262286135	255.79459247890645
4.73000000e+02	-1.06787804e+03	5.15574458e-02	-7.55629746e-03	-1067.88559629746	271.34256210491344
4.73500000e+02	-1.06788050e+03	5.89384631e-02	-1.24933496e-02	-1067.8929933496	310.18824412127685
4.74000000e+02	-1.06788300e+03	6.98308982e-02	-2.09135372e-02	-1067.9039135372	367.5142268524751
4.74500000e+02	-1.06788497e+03	7.61747050e-02	-2.52987270e-02	-1067.9102687270001	400.9011560127744
4.75000000e+02	-1.06788597e+03	6.86055656e-02	-1.67274567e-02	-1067.9026974567	361.0654029831849
4.75500000e+02	-1.06788618e+03	5.44547607e-02	-2.35946055e-03	-1067.88853946055	286.590890178426
4.76000000e+02	-1.06788608e+03	5.04419146e-02	1.56704280e-03	-1067.8845129572	265.4716138990974
4.76500000e+02	-1.06788598e+03	5.08246849e-02	1.08315079e-03	-1067.88489684921	267.48610224870583
4.77000000e+02	-1.06788599e+03	5.38518328e-02	-1.92609999e-03	-1067.88791609999	283.41773063547333
4.77500000e+02	-1.06788610e+03	5.87944864e-02	-6.75399176e-03	-1067.89285399176	309.4305066877167
4.78000000e+02	-1.06788620e+03	6.35260991e-02	-1.13892463e-02	-1067.8975892463	334.3325919827594
4.78500000e+02	-1.06788612e+03	6.52133094e-02	-1.31653376e-02	-1067.8992853375998	343.21223988827694
4.79000000e+02	-1.06788575e+03	6.14279146e-02	-9.75190793e-03	-1067.8955019079299	323.29002094059945
4.79500000e+02	-1.06788518e+03	5.16081808e-02	-4.96123693e-04	-1067.885676123693	271.6095762029701
4.80000000e+02	-1.06788466e+03	4.37944229e-02	6.79584529e-03	-1067.8778641547099	230.48641629163276
4.80500000e+02	-1.06788435e+03	4.25598375e-02	7.72869582e-03	-1067.87662130418	223.98889570318426
4.81000000e+02	-1.06788431e+03	4.64619136e-02	3.78717488e-03	-1067.88052282512	244.52519865755497
4.81500000e+02	-1.06788449e+03	5.21189418e-02	-1.68318186e-03	-1067.88617318186	274.2976689936969
4.82000000e+02	-1.06788483e+03	5.54921630e-02	-4.72141758e-03	-1067.88955141758	292.050652461986
4.82500000e+02	-1.06788531e+03	5.77371646e-02	-6.48499683e-03	-1067.89179499683	303.8659097273805
4.83000000e+02	-1.06788592e+03	5.92391676e-02	-7.36948683e-03	-1067.8932894868299	311.7708269703768
4.83500000e+02	-1.06788668e+03	5.95262457e-02	-6.90173250e-03	-1067.8935817325	313.28169520617695
4.84000000e+02	-1.06788757e+03	5.80256200e-02	-4.50403533e-03	-1067.89207403533	305.38402657887497
4.84500000e+02	-1.06788863e+03	5.41873935e-02	3.92733654e-04	-1067.8882372663459	285.18375877489905
4.85000000e+02	-1.06788989e+03	4.87091862e-02	7.12502146e-03	-1067.8827649785399	256.3524080076382
4.85500000e+02	-1.06789138e+03	4.49440108e-02	1.23712222e-02	-1067.8790087778	236.53660208556923
4.86000000e+02	-1.06789310e+03	4.51797967e-02	1.38403847e-02	-1067.8792596153	237.7775237259157
4.86500000e+02	-1.06789495e+03	5.16984260e-02	9.15076371e-03	-1067.88579923629	272.08452920744327
4.87000000e+02	-1.06789671e+03	7.09362926e-02	-8.37552859e-03	-1067.90508552859	373.3318259204341
4.87500000e+02	-1.06789773e+03	7.79536405e-02	-1.43391587e-02	-1067.9120691587	410.26354604004354
4.88000000e+02	-1.06789761e+03	7.01285951e-02	-6.63622782e-03	-1067.90424622782	369.08098095216496
4.88500000e+02	-1.06789673e+03	5.84250525e-02	4.21070756e-03	-1067.8925192924398	307.4862067054547
4.89000000e+02	-1.06789570e+03	5.15198796e-02	1.01136405e-02	-1067.8855863595	271.1448543093006
4.89500000e+02	-1.06789493e+03	4.93065863e-02	1.15634402e-02	-1067.8833665598	259.49647519755575
4.90000000e+02	-1.06789452e+03	5.06310372e-02	9.81834714e-03	-1067.88470165286	266.4669504608621
4.90500000e+02	-1.06789430e+03	5.47944127e-02	5.41406714e-03	-1067.88888593286	288.3784504905014
4.91000000e+02	-1.06789389e+03	6.00008382e-02	-2.15852412e-04	-1067.8941058524122	315.77943618049375
4.91500000e+02	-1.06789290e+03	6.31013264e-02	-4.31552217e-03	-1067.89721552217	332.09704848478776
4.92000000e+02	-1.06789112e+03	6.21679064e-02	-5.14619207e-03	-1067.89626619207	327.18453642392126
4.92500000e+02	-1.06788872e+03	5.72117542e-02	-2.56781900e-03	-1067.891287819	301.1007183591811
4.93000000e+02	-1.06788615e+03	4.88390142e-02	3.24955309e-03	-1067.88290044691	257.0356820063078
4.93500000e+02	-1.06788394e+03	4.09682179e-02	8.92894569e-03	-1067.8750110543099	215.61233372539135
4.94000000e+02	-1.06788241e+03	3.84330146e-02	9.94874596e-03	-1067.87246125404	202.26976897640546
4.94500000e+02	-1.06788162e+03	4.38966586e-02	3.70507679e-03	-1067.87791492321	231.0244743033543
4.95000000e+02	-1.06788145e+03	5.40882520e-02	-6.67617407e-03	-1067.88812617407	284.6619852812066
4.95500000e+02	-1.06788164e+03	5.96544583e-02	-1.20575153e-02	-1067.8936975153001	313.9564674885954
4.96000000e+02	-1.06788191e+03	6.20456789e-02	-1.41936774e-02	-1067.8961036774	326.5412632265186
4.96500000e+02	-1.06788204e+03	6.13557843e-02	-1.33856986e-02	-1067.8954256985999	322.9104051527398
4.97000000e+02	-1.06788190e+03	5.75789492e-02	-9.74608908e-03	-1067.89164608908	303.03323519639247
4.97500000e+02	-1.06788154e+03	5.20027003e-02	-4.54104478e-03	-1067.88608104478	273.6858996179355
4.98000000e+02	-1.06788105e+03	4.70349678e-02	-6.40340993e-05	-1067.8811140340993	247.54113539453314
4.98500000e+02	-1.06788056e+03	4.47781200e-02	1.71071117e-03	-1067.87884928883	235.66353256082493
4.99000000e+02	-1.06788015e+03	4.78940470e-02	-1.81765657e-03	-1067.88196765657	252.06239798933453
4.99500000e+02	-1.06787975e+03	5.92821089e-02	-1.35955385e-02	-1067.8933455385002	311.99682347158654
5.00000000e+02	-1.06787915e+03	6.72556201e-02	-2.21559584e-02	-1067.9013059584	353.9607517540893
5.00500000e+02	-1.06787826e+03	6.70083762e-02	-2.27913265e-02	-1067.9010513265	352.6595276098395
5.01000000e+02	-1.06787720e+03	6.09156668e-02	-1.77613286e-02	-1067.8949613286	320.594103244758
5.01500000e+02	-1.06787617e+03	5.33588642e-02	-1.12332926e-02	-1067.8874032926	280.8232777706017
5.02000000e+02	-1.06787535e+03	4.86085883e-02	-7.30344073e-03	-1067.88265344073	255.82296960151038
5.02500000e+02	-1.06787480e+03	4.78383214e-02	-7.07679386e-03	-1067.88187679386	251.76911877729813
5.03000000e+02	-1.06787451e+03	5.15476339e-02	-1.10782215e-02	-1067.8855882215	271.29092288881566
5.03500000e+02	-1.06787435e+03	6.11582944e-02	-2.08475376e-02	-1067.8951975376	321.87103218489113
5.04000000e+02	-1.06787408e+03	7.05850488e-02	-3.05404978e-02	-1067.9046204978001	371.48325892615003
5.04500000e+02	-1.06787356e+03	7.02345516e-02	-3.07032151e-02	-1067.9042632151	369.638621225758
5.05000000e+02	-1.06787292e+03	6.38331932e-02	-2.49358425e-02	-1067.8978558425001	335.9488027668341
5.05500000e+02	-1.06787244e+03	5.77780055e-02	-1.93433766e-02	-1067.8917833766002	304.0808519975554
5.06000000e+02	-1.06787240e+03	5.45111027e-02	-1.61182858e-02	-1067.8885182858	286.88741345255056
5.06500000e+02	-1.06787292e+03	5.37984509e-02	-1.48813867e-02	-1067.8878013867	283.13678612219746
5.07000000e+02	-1.06787404e+03	5.50749343e-02	-1.50460564e-02	-1067.8890860564	289.8548124104662
5.07500000e+02	-1.06787564e+03	5.76308344e-02	-1.60214858e-02	-1067.8916614858	303.30630270167455
5.08000000e+02	-1.06787744e+03	6.05406769e-02	-1.71379553e-02	-1067.8945779553	318.62056249519924
5.08500000e+02	-1.06787909e+03	6.23264399e-02	-1.72978348e-02	-1067.8963878348	328.01888508883246
5.09000000e+02	-1.06788021e+03	5.97478733e-02	-1.36272244e-02	-1067.8938372244	314.4481028876289
5.09500000e+02	-1.06788066e+03	5.33582954e-02	-6.78966257e-03	-1067.8874496625701	280.82028422336657
5.10000000e+02	-1.06788063e+03	4.77683072e-02	-1.21383328e-03	-1067.88184383328	251.40063984827162
5.10500000e+02	-1.06788047e+03	4.58936430e-02	5.15729242e-04	-1067.8799542707582	241.53443761072094
5.11000000e+02	-1.06788046e+03	4.87738257e-02	-2.36633647e-03	-1067.88282633647	256.69260033623453
5.11500000e+02	-1.06788072e+03	5.77270344e-02	-1.10521725e-02	-1067.8917721725002	303.81259532477605
5.12000000e+02	-1.06788115e+03	6.68518065e-02	-1.97596894e-02	-1067.9009096894	351.8355142614902
5.12500000e+02	-1.06788144e+03	6.81851619e-02	-2.08140708e-02	-1067.9022540708002	358.8528531699359
5.13000000e+02	-1.06788137e+03	6.37869317e-02	-1.64933381e-02	-1067.8978633381	335.70533232833503
5.13500000e+02	-1.06788091e+03	5.82703392e-02	-1.14351894e-02	-1067.8923451894	306.6719634363728
5.14000000e+02	-1.06788015e+03	5.43713735e-02	-8.29964295e-03	-1067.88844964295	286.15203025928787
5.14500000e+02	-1.06787917e+03	5.24768877e-02	-7.38398413e-03	-1067.88655398413	276.18150858454317
5.15000000e+02	-1.06787804e+03	5.23175619e-02	-8.35015086e-03	-1067.88639015086	275.3429901104294
